date,Prophet_forecast,NeuralProphet_forecast,Ridge_forecast,LASSO_forecast,GBoosting_forecast,XGBoost_forecast,Ensemble_forecast,Stacking_ml_forecast,Stacking_dl_forecast,Stacking_ml_dl_forecast,RNN_forecast,LSTM_forecast,BidirectionalLSTM_forecast,close
2019-04-08,3148.5829593487947,3196.08837890625,3119.5038252679524,3126.064899254595,3115.373028037411,3110.992,3120.0864286563983,3122.0781499847667,3093.216240266078,3122.1138152026997,3144.2722,3113.2441,3095.1262,3122.0
2019-04-09,3156.965828757373,3207.09912109375,3126.3237571494237,3127.923878163155,3122.70525836532,3125.2534,3119.0454581821377,3113.3572444052684,3083.5683210891557,3113.3774026120795,3145.423,3126.0444,3108.988,3113.0
2019-04-10,3153.3414680235387,3204.476318359375,3113.0775428518277,3117.313882416423,3124.6532642000243,3121.182,3119.1503305187184,3112.92854707033,3074.5502191274486,3112.9648381001457,3114.2668,3104.7139,3095.5305,3113.0
2019-04-11,3150.317531939172,3203.681396484375,3099.0341321448936,3113.108966276162,3108.850670634892,3104.4521,3103.2245907682463,3093.152352965138,3069.6954224608917,3093.181005216628,3115.9502,3088.2046,3088.5896,3093.0
2019-04-12,3146.0194182591267,3201.043701171875,3080.009068746923,3091.175550204941,3089.5382975499638,3081.5776,3073.7078832148727,3058.585219694361,3059.921689179323,3058.5971362371433,3090.784,3082.4841,3050.3684,3058.0
2019-04-15,3143.5523083380617,3197.703125,3064.6113502126605,3067.52745867497,3084.7034956250645,3073.405,3078.367498566098,3074.299782887861,3052.045116260237,3074.3394898561774,3082.8455,3052.116,3045.5774,3074.60009765625
2019-04-16,3154.626557398975,3208.78173828125,3092.7120886562498,3087.9137859937923,3095.7140262096823,3104.1125,3116.1048290059202,3134.45370224122,3039.056859236821,3134.5351447417925,3103.4841,3077.2852,3063.311,3135.800048828125
2019-04-17,3153.845786867472,3206.289306640625,3139.698437251872,3131.3053992232703,3124.068422679803,3137.523,3144.1061831845445,3159.1757725358248,3039.6370299014634,3159.2466137148713,3116.7947,3095.2278,3077.4294,3160.0
2019-04-18,3153.783003923376,3205.684326171875,3170.380037043237,3151.788133898344,3141.0310410830916,3154.069,3154.3951377138555,3164.555604828558,3055.7171782990686,3164.6040014613873,3155.949,3110.47,3092.353,3164.699951171875
2019-04-19,3152.5280072232154,3203.2919921875,3165.314443389158,3157.8227954720674,3145.270024061435,3148.0146,3149.593038838473,3153.1274253338524,3067.186119009339,3153.1666944732683,3153.535,3136.9902,3084.019,3153.0
2019-04-22,3159.318433501305,3200.974609375,3153.1151903888885,3153.508182584668,3151.4069556484233,3153.969,3149.3260307213072,3146.133475625214,3073.602463006365,3146.170573297816,3158.0793,3131.0508,3101.266,3146.0
2019-04-23,3173.39962284399,3212.471435546875,3149.9989946067835,3148.6400329119374,3154.990345555258,3158.6985,3151.360344859346,3148.235471929394,3068.3851543518444,3148.2779469817488,3161.555,3143.4016,3121.8982,3148.300048828125
2019-04-24,3175.5263172930527,3210.42578125,3159.0748314364673,3152.745441735899,3158.43496861395,3163.63,3167.7221607220335,3177.507057621995,3079.764246810766,3177.576739205499,3145.969,3133.5696,3120.5898,3178.300048828125
2019-04-25,3178.236584255189,3210.2890625,3185.438530520306,3181.4006475593646,3168.1432045843057,3166.4265,3189.0719851803824,3213.315494576286,3076.865496818533,3213.3954113543,3180.2625,3147.8604,3131.679,3214.300048828125
2019-04-26,3179.5864009522097,3208.38037109375,3222.218007945058,3211.1926589653353,3190.630964274167,3206.5635,3217.401931877792,3232.451408250524,3106.74216845328,3232.518450299528,3199.5642,3187.5974,3132.7678,3233.0
2019-04-29,3192.866699105053,3207.529052734375,3217.2910973890603,3216.695950241811,3209.4614466044004,3214.763,3200.2997983485193,3182.8761618700087,3119.6758283922304,3182.8879527825693,3222.5857,3194.8813,3158.4646,3181.89990234375
2019-04-30,3208.574495057932,3219.49560546875,3228.4692657274127,3207.139963374641,3205.7016365050226,3204.4348,3224.189717277327,3248.309819879074,3130.5406036851036,3248.3817597145894,3212.882,3184.114,3228.9128,3249.300048828125
2019-05-01,3212.0179704601583,3217.8984375,3220.759646763583,3239.56712433855,3237.876612053255,3236.4321,3235.520769613944,3234.196327453598,3134.2092699541254,3234.2579813656284,3223.914,3186.358,3202.3618,3234.60009765625
2019-05-02,3215.7146785392124,3218.181640625,3247.830623932099,3238.7476643234136,3237.876612053255,3234.2664,3232.8576727758045,3228.969037720814,3145.9069119228516,3228.9998632465554,3257.497,3203.9338,3219.7642,3228.699951171875
2019-05-03,3217.703486708702,3216.65673828125,3240.393390256299,3232.805958063225,3240.512299715184,3243.2163,3250.7485262574137,3261.160015360266,3159.7095439589198,3261.230758389807,3249.9502,3215.6943,3202.717,3262.0
2019-05-06,3230.7031789619423,3216.681640625,3245.540645147783,3255.2384216249116,3235.9109424099574,3234.5474,3237.979275067018,3240.417151255175,3159.55342294883,3240.4525241918946,3279.8604,3230.7017,3227.8923,3240.199951171875
2019-05-07,3245.5689088254694,3229.77294921875,3261.8723972790112,3249.8047557965388,3243.4580796192595,3233.01,3245.423456636404,3251.677338702624,3179.27290454924,3251.7071269514404,3285.3984,3245.8125,3252.51,3251.5
2019-05-08,3247.7998307358966,3229.5283203125,3261.7015928656087,3254.6225362978334,3255.8589681268363,3274.674,3274.97672177296,3287.599746989173,3188.756561957508,3287.6742325330442,3268.8135,3237.337,3254.0002,3288.60009765625
2019-05-09,3249.923290185854,3231.095703125,3283.362014103001,3287.7121891849306,3284.460574392871,3299.298,3290.7593089757484,3290.6260893478757,3173.260776227676,3290.682086945976,3301.4104,3252.7854,3269.8745,3291.0
2019-05-10,3249.9931597438385,3230.783447265625,3292.1348582898772,3289.653512040108,3285.763732998202,3289.627,3281.9029074880445,3274.311420674474,3208.7831867978066,3274.3391113741973,3295.0608,3270.7522,3254.856,3274.0
2019-05-13,3255.3904486241695,3233.98876953125,3279.9309894567023,3273.2327866295436,3277.998848908119,3270.812,3276.706823449876,3278.726497042262,3200.5311168527123,3278.766663769378,3307.7913,3257.7646,3266.6663,3278.800048828125
2019-05-14,3267.208464723932,3247.0390625,3288.4313730048234,3289.6806456369545,3301.8988991468673,3289.2036,3298.2796680537544,3300.533367808309,3208.0599710449355,3300.5855455988485,3316.45,3285.4595,3298.9246,3301.0
2019-05-15,3266.197580680836,3246.38232421875,3292.5410156124094,3295.608883446766,3285.763732998202,3300.7688,3289.2873836998388,3284.73658961291,3218.775267598906,3284.769681297299,3304.9824,3282.0522,3295.0051,3284.60009765625
2019-05-16,3264.9291067408712,3247.459716796875,3290.973054293927,3284.6150109303176,3280.6505904703636,3274.4841,3282.3862133927705,3286.2822112308736,3221.5982249572958,3286.318211383475,3316.0447,3265.7456,3298.802,3286.300048828125
2019-05-17,3261.5043896844945,3246.580810546875,3289.795122704842,3292.082192452364,3301.4995593412646,3301.6116,3304.141076562183,3305.3985049685157,3226.8032120193216,3305.4554710228035,3304.5425,3283.2036,3278.178,3306.0
2019-05-20,3256.3150540235642,3247.655517578125,3308.24143320325,3308.1868592984433,3300.47445350986,3296.439,3310.9885929857037,3319.5933551786793,3233.209419979093,3319.644403758231,3328.1584,3286.0747,3292.5427,3320.0
2019-05-21,3264.748097669091,3259.865234375,3340.2276062928677,3325.4436690664566,3308.846223128482,3334.5256,3336.7414669620284,3349.4366510144846,3242.024179266862,3349.4924614790602,3352.2498,3316.171,3333.1047,3350.0
2019-05-23,3256.235251345324,3258.43896484375,3325.891519874362,3334.399314650005,3306.3234875093626,3327.7876,3308.29845350145,3301.556131277946,3243.0548923266624,3301.572335850289,3355.1663,3309.4995,3336.805,3300.89990234375
2019-05-24,3250.0633793374463,3256.566162109375,3347.0364789839377,3325.133452961167,3330.2977596182477,3328.6394,3350.52004821258,3373.770489272826,3238.7559087161344,3373.8460081546978,3336.8184,3317.215,3310.84,3375.0
2019-05-27,3238.64414420138,3254.463134765625,3330.7489732749136,3353.7107131318458,3330.3431280426576,3323.4668,3328.859711788793,3327.5427950097037,3257.5314786551826,3327.576904705277,3368.4631,3331.8767,3336.3396,3327.300048828125
2019-05-28,3245.7894962572345,3265.57373046875,3370.4766927272276,3343.751004155857,3359.980689442397,3357.8896,3358.1021383268258,3357.3753845679853,3263.3355590538695,3357.4067065082495,3377.4524,3345.5244,3364.8694,3357.39990234375
2019-05-29,3240.7049933796893,3262.914306640625,3328.254889218314,3342.1142855475987,3330.7055042387715,3325.7244,3325.1262071318006,3322.045659275458,3277.876521125395,3322.0744141397204,3357.4138,3338.7935,3356.4521,3321.800048828125
2019-05-30,3236.0286066187155,3261.9404296875,3343.6044647097156,3336.073877216435,3351.5635513993648,3351.1516,3351.4069484956585,3349.6493428098315,3271.1536051493104,3349.692645686612,3364.8513,3324.959,3361.4285,3350.0
2019-05-31,3229.9175880764533,3258.9765625,3340.557092866209,3348.2695741043813,3354.510752611321,3350.0642,3355.819255815561,3361.3236710900214,3283.212776651348,3361.3842948912584,3352.277,3322.9712,3388.161,3362.0
2019-06-03,3221.3702331011987,3253.75537109375,3341.2576999826497,3348.0516916748147,3326.550013422057,3321.6392,3314.3498425145604,3305.602410942673,3285.1505100786703,3305.6005976374495,3385.8809,3332.215,3302.5256,3304.60009765625
2019-06-04,3230.3052380675254,3263.906494140625,3350.1283223360897,3329.6688011941674,3353.24037360984,3356.8022,3362.2600666048484,3371.068057206382,3281.278548932958,3371.127267357925,3380.271,3334.2642,3316.383,3372.0
2019-06-05,3227.373772516343,3260.34130859375,3347.3780940580136,3365.4887012171735,3354.229654647483,3359.8918,3362.8928079341554,3371.267697478825,3282.5876577502418,3371.330171008069,3376.6775,3347.9973,3325.6165,3372.0
2019-06-06,3225.1706529692824,3258.522705078125,3355.457671612035,3357.7849016370533,3351.292179174739,3348.2366,3326.2614767443565,3304.4390687863265,3270.594760410294,3304.422459423112,3397.919,3339.0256,3328.4927,3303.0
2019-06-07,3221.8033159425972,3254.782958984375,3307.0116714791047,3306.916684090033,3327.0791861816656,3324.8726,3306.424458631337,3286.4796194601213,3301.698454435292,3286.4867411606865,3345.7842,3313.2988,3286.1975,3286.0
2019-06-10,3222.5320319804655,3247.71044921875,3262.30499417015,3285.7923031595224,3318.489669682262,3294.5027,3286.752410040099,3266.1390194117557,3258.7369748726233,3266.161038375662,3338.7227,3289.6436,3275.2842,3266.0
2019-06-11,3234.696624546366,3257.422607421875,3261.058658970711,3275.650156190357,3275.834415555463,3271.099,3261.8305021542783,3250.355019161855,3270.5043039939883,3250.3606254605065,3323.943,3285.556,3280.48,3249.89990234375
2019-06-12,3234.953557690518,3253.514404296875,3248.9698928543403,3248.972352083088,3254.586106878959,3255.011,3253.801135681455,3253.8011474638524,3259.419864875309,3253.831225894988,3291.1045,3247.9067,3253.455,3254.0
2019-06-13,3235.8318499181323,3251.453125,3249.9592286868083,3256.2292900279062,3253.0754025506917,3257.1191,3259.101345416523,3264.556307211265,3232.3591894944816,3264.5980503070928,3303.8435,3236.7437,3246.806,3265.0
2019-06-14,3235.375273953373,3247.57373046875,3262.587165030793,3268.4826382140914,3254.586106878959,3256.502,3259.7981206489712,3265.8469764148367,3231.181521584925,3265.879148768443,3292.8157,3255.2861,3220.855,3266.0
2019-06-17,3243.2371288509435,3240.714599609375,3253.217987198224,3254.112828905605,3248.245770111348,3251.3293,3240.6811953087526,3232.42369765081,3217.3673536400647,3232.429917751084,3304.0256,3238.6045,3220.0222,3231.800048828125
2019-06-18,3257.0841995494284,3250.70947265625,3265.6845931468106,3250.6708943086887,3259.4815025260164,3262.6675,3271.7968126145097,3286.357687496812,3208.900578161535,3286.41496239459,3299.23,3244.9001,3238.3127,3287.300048828125
2019-06-19,3258.613684451795,3247.1884765625,3255.907738590584,3273.5518283182537,3281.6770088167264,3289.0098,3267.800617406329,3253.079237065806,3205.9948601564583,3253.1105564968593,3292.3335,3252.17,3235.9749,3253.0
2019-06-20,3260.330459065819,3245.61669921875,3266.5335169051646,3254.348258395694,3254.586106878959,3256.502,3250.8899757713625,3248.533640696218,3197.2879443287825,3248.550953860271,3301.766,3232.1443,3230.8552,3248.199951171875
2019-06-21,3260.263947940701,3242.32568359375,3214.8854309247236,3230.3391459400964,3229.850458980819,3220.305,3208.1899690539303,3188.920884404124,3206.8599922976337,3188.9202412567183,3275.8708,3232.1116,3200.953,3188.0
2019-06-24,3266.6158624175905,3237.783935546875,3193.821377752267,3196.7889072764738,3206.3730795028196,3193.607,3190.0273600251076,3185.1750490470718,3185.385826779455,3185.185910095012,3257.7236,3196.935,3181.1296,3184.800048828125
2019-06-25,3279.1211046549065,3248.718017578125,3179.6035642949555,3190.0041505514614,3209.3256125459525,3195.8557,3199.224820805721,3196.9696618677144,3187.096386870022,3197.0079187058523,3248.9639,3195.9229,3189.8784,3197.300048828125
2019-06-26,3278.941586749864,3246.209228515625,3189.7148001330333,3193.0806678300237,3194.369289881498,3189.1177,3192.1157569918887,3188.0008752008894,3162.7895260259047,3188.0299893732426,3229.8147,3179.8218,3174.606,3188.0
2019-06-27,3278.626940629579,3245.715087890625,3186.939688138532,3187.805450628658,3187.4598102370287,3181.8398,3184.5224593743833,3183.0919700681584,3154.0931348488016,3183.1177695601964,3236.9338,3162.6533,3160.681,3183.0
2019-06-28,3276.2590869164364,3243.559814453125,3185.9354064045747,3187.338247905955,3180.5210296890205,3177.7217,3187.5518799127117,3196.0170952644066,3164.3965304058365,3196.060039789572,3221.447,3173.2473,3139.8298,3196.39990234375
2019-07-01,3274.7029395329564,3242.691162109375,3197.9288512700605,3197.1488476146415,3196.991269330572,3198.6287,3202.9412143066343,3210.5705424297025,3140.4333112655736,3210.6189785098554,3186.6404,3161.495,3180.972,3211.0
2019-07-02,3284.9665684726765,3254.90869140625,3215.638339847709,3210.966632495341,3203.049518302791,3226.8604,3213.683257840639,3208.006733747131,3140.5656033995942,3208.038604016337,3215.2249,3208.5278,3216.8318,3208.0
2019-07-03,3282.608277027622,3253.69775390625,3195.4584216836556,3195.5967458020073,3192.0474593294,3191.5017,3179.7459998268764,3165.088959832453,3132.304874078204,3165.095299577725,3196.5647,3198.288,3206.7908,3164.300048828125
2019-07-04,3280.2475788753063,3254.5068359375,3187.095757673228,3180.165163017921,3181.037077870212,3190.7898,3196.709308173312,3208.038127870612,3145.449204046925,3208.095276797757,3190.4722,3176.914,3194.8596,3208.800048828125
2019-07-05,3276.033590187554,3253.650390625,3183.3467107912775,3197.6076061703793,3198.9569389738695,3198.7795,3198.9320111223,3193.761393176378,3141.5886870474747,3193.809327463127,3191.3293,3196.2456,3183.2795,3194.0
2019-07-08,3270.7376392881865,3256.562744140625,3211.455514417031,3196.550878827585,3196.991269330572,3195.4587,3200.7896540916818,3206.925944561152,3142.156718908019,3206.96275321601,3205.1934,3185.6448,3184.5227,3207.0
2019-07-09,3280.0161792262256,3269.972412109375,3207.1384506885424,3203.5618938859784,3206.4880222828556,3210.3691,3208.693378133578,3207.1242296697164,3147.0703256642573,3207.1628666076545,3219.8567,3209.1506,3212.3623,3207.199951171875
2019-07-10,3277.116940859466,3269.905517578125,3215.239017300577,3210.343453247488,3209.0178659912667,3204.3667,3210.01519741032,3215.8375492259547,3143.648848101464,3215.879782239231,3205.4236,3210.5505,3210.754,3216.0
2019-07-11,3274.681676943708,3271.802734375,3207.113117966102,3212.1307527828303,3202.7898813129755,3221.692,3211.7029381806024,3204.082267488042,3152.260403600849,3204.117546158971,3214.6956,3201.7583,3210.7476,3204.0
2019-07-12,3270.871044115785,3271.97119140625,3208.6875372081513,3204.5860838281865,3209.0178659912667,3202.201,3205.79748726846,3207.0183545187074,3152.243482545856,3207.0608484343998,3199.5442,3202.9038,3192.493,3207.199951171875
2019-07-15,3269.6028423845546,3277.5126953125,3203.3215447249268,3207.479022966633,3207.052196347969,3197.0283,3204.0280300819495,3207.029810264678,3140.714364155059,3207.072551222625,3210.1597,3197.2307,3193.5676,3207.199951171875
2019-07-16,3281.092302099455,3291.631591796875,3204.8522329737843,3207.9543276786476,3203.8523346209267,3205.5176,3199.000455804783,3188.460567528078,3152.550187496789,3188.4780961280153,3219.4583,3216.2488,3219.9846,3188.0
2019-07-17,3280.77715631522,3292.18310546875,3196.558527844704,3190.4271812820934,3198.9569389738695,3202.201,3198.448518622942,3197.858601665994,3149.0644829436724,3197.897841537616,3194.1284,3198.0205,3205.3992,3198.0
2019-07-18,3281.248852510079,3294.603271484375,3182.5761990374695,3194.560757176685,3198.9569389738695,3200.6313,3193.5167242654557,3183.037784574107,3149.853270299227,3183.0719115946954,3200.0276,3187.7192,3204.8113,3183.0
2019-07-19,3280.610087948337,3295.19775390625,3182.016521711041,3183.8357558265666,3178.564458872241,3174.722,3174.3965631552405,3172.206140904331,3145.520024569049,3172.232319072843,3182.547,3187.0361,3175.6018,3172.0
2019-07-22,3289.7809302662185,3301.4140625,3153.673139424377,3165.420130709457,3156.4473610411337,3159.8867,3146.6987926267793,3134.388885428293,3143.707983502762,3134.3963539904294,3178.3472,3164.5854,3168.8855,3133.699951171875
2019-07-23,3304.8177007989334,3315.555419921875,3158.1164857460326,3151.809047457072,3158.577694840087,3162.0002,3166.2862122633105,3171.5891437408714,3120.0103538130775,3171.6344195127203,3172.542,3166.276,3178.7673,3172.10009765625
2019-07-24,3307.960169498625,3316.02880859375,3162.1946965309835,3171.1457798770484,3170.756954316716,3167.856,3176.9394391240708,3183.9287011831557,3117.255534088192,3183.9876515163205,3160.0803,3165.3418,3173.4888,3184.60009765625
2019-07-25,3311.7271027563183,3318.2724609375,3194.124823118403,3185.45767707425,3181.6042671119462,3183.8018,3188.7355231840634,3197.6639573944612,3116.1801654506817,3197.7112924358344,3186.5066,3165.525,3178.7354,3198.0
2019-07-26,3314.151739724597,3318.593505859375,3198.7440482313914,3192.7183658354356,3192.0474593294,3193.6675,3195.055872942032,3197.803664218846,3126.3704200732077,3197.848572591516,3186.0823,3182.3564,3163.515,3198.0
2019-07-29,3330.506671050221,3323.4462890625,3217.68259267729,3206.3258535166947,3196.991269330572,3200.1982,3219.3501743052375,3236.2061449943703,3131.080228544362,3236.271304505758,3205.7415,3188.0566,3179.2314,3237.0
2019-07-30,3347.0999722161946,3336.96533203125,3250.367913940937,3239.9215896824944,3245.407695362241,3252.12,3258.128864900571,3270.442018525896,3136.6065915265776,3270.5141626559343,3238.9268,3230.5312,3223.2751,3271.300048828125
2019-07-31,3351.3166608422284,3336.741455078125,3286.72316432984,3268.404144733408,3264.617850139764,3255.2212,3276.3775012726646,3295.26279659207,3150.6359160047887,3295.3337014742838,3242.1423,3226.7886,3279.3315,3296.0
2019-08-01,3355.6521177678837,3338.218017578125,3295.8726522475927,3286.6744721809478,3289.879406694294,3307.4954,3292.2583955050272,3289.727134836756,3153.3410236446925,3289.776547293835,3278.9736,3233.664,3240.4697,3289.800048828125
2019-08-02,3358.1265702280066,3337.708740234375,3317.3419455393823,3299.412616026521,3305.107336390079,3321.588,3324.221125714396,3337.024354599609,3179.7680863339338,3337.1031641902487,3294.9844,3287.7612,3247.8552,3338.0
2019-08-05,3371.545825204582,3339.754638671875,3347.0978333231865,3337.3658303222805,3333.333818405088,3342.5913,3359.8245362995804,3380.753491051182,3193.291330933659,3380.8477226081673,3336.6394,3312.773,3288.3762,3382.0
2019-08-06,3386.191957633614,3352.25634765625,3421.5399935092464,3391.676039537285,3379.8134161112803,3394.8267,3422.0543983119715,3451.499611374677,3220.415638688798,3451.6019892032723,3387.2976,3372.2373,3347.4558,3453.0
2019-08-07,3388.030508588089,3350.9853515625,3442.9246676262132,3432.901222882841,3426.2682024906017,3433.6653,3425.1644485301067,3425.1349110176416,3247.181945077996,3425.185320366979,3413.6504,3412.4487,3381.8362,3425.0
2019-08-08,3389.6012122832303,3351.39306640625,3454.428332737957,3432.715131349179,3423.0615034459574,3426.4734,3432.535675163139,3444.8447047952254,3271.4265833902105,3444.8965373709025,3435.0051,3417.2617,3404.892,3445.0
2019-08-09,3388.975407469521,3349.80029296875,3402.6216926767715,3425.3918341451463,3418.0554441142153,3416.7307,3392.4983285171734,3367.1459317965177,3291.2356957333545,3367.1538435902307,3421.494,3440.3574,3400.5442,3366.0
2019-08-12,3391.6666149961093,3348.576416015625,3394.4303616045895,3387.124786445312,3383.1521425249516,3379.8071,3386.9493891886527,3392.825726503867,3303.1653162610746,3392.8645643440063,3399.811,3398.7852,3398.0945,3393.0
2019-08-13,3402.4714455573117,3360.004150390625,3388.4514887893347,3401.1966253689034,3403.189386303381,3405.0364,3414.7364658175,3426.71394247574,3323.6241065970553,3426.7932232049816,3409.636,3416.4258,3426.41,3427.89990234375
2019-08-14,3400.4439118947244,3357.67822265625,3413.807402205032,3422.1237543148486,3422.486962261939,3419.4001,3406.16995258296,3393.947690455011,3331.2607914293394,3393.9682597906135,3411.3674,3424.7954,3430.4255,3393.5
2019-08-15,3398.187077634861,3357.05517578125,3427.2937785675053,3409.9616140773574,3402.7255088040474,3402.1812,3423.1228380241178,3445.3834705261847,3353.9996142550463,3445.443330052126,3421.6797,3404.5518,3425.5342,3446.199951171875
2019-08-16,3393.832815126062,3354.4619140625,3425.006302436561,3438.6095691772693,3420.5446220134186,3422.9666,3428.6615598447343,3436.7566507319034,3343.998561010657,3436.8098314237923,3427.9868,3443.3892,3430.1355,3437.199951171875
2019-08-19,3386.4720822641507,3350.465087890625,3451.5890645618056,3444.8015573305343,3427.20520331538,3425.7952,3432.4835274852976,3439.546205924774,3342.086044116606,3439.576389929534,3441.9993,3436.8594,3434.7358,3439.5
2019-08-20,3394.4547944849446,3361.05908203125,3437.647286741263,3439.523401687851,3431.91549791051,3437.0847,3430.6590528939128,3427.051619661697,3376.1947281447183,3427.079048648422,3444.5732,3449.5918,3466.4817,3427.0
2019-08-21,3389.9276861736244,3357.949951171875,3427.5306819284956,3428.308746540002,3429.085418661418,3425.8745,3423.828158229092,3419.1871284562294,3343.1151230714036,3419.217746265493,3427.0474,3440.0232,3460.0269,3419.199951171875
2019-08-22,3385.5174952629777,3356.597900390625,3396.901200122418,3415.8730680714675,3413.662636517935,3411.6118,3395.8567426867135,3377.7555128168856,3358.7893520072394,3377.760325616137,3423.563,3418.8896,3451.0852,3377.10009765625
2019-08-23,3379.371906972645,3353.3310546875,3379.419733421479,3379.064041095564,3382.9902562292764,3376.8552,3377.951473182541,3374.0973869537806,3364.711281600449,3374.1181881274,3396.1023,3409.069,3419.6072,3374.0
2019-08-26,3368.8513885230172,3347.665283203125,3327.915197330537,3356.1370089431284,3342.5635788037553,3325.99,3317.4497659092413,3291.4379914483834,3337.369061795761,3291.4119145401646,3385.633,3377.2893,3403.7407,3290.0
2019-08-27,3376.4964830366307,3357.822265625,3365.8416913789742,3339.0091047416768,3389.110166650534,3393.4133,3408.590283678134,3428.7536698438657,3350.949387669476,3428.8455586561636,3363.87,3363.0146,3402.1133,3431.0
2019-08-28,3371.9620520615663,3354.3359375,3398.8587792036665,3415.0483079331357,3422.284033582001,3421.1978,3438.59863245615,3457.01739972883,3319.7125290003796,3457.118203828811,3396.2258,3401.5906,3422.326,3458.800048828125
2019-08-29,3367.8500417541227,3352.665771484375,3490.7251979241837,3460.1790304510914,3446.176078531852,3453.9226,3461.778129253905,3472.850607274668,3338.554956413939,3472.8882391165057,3449.256,3425.711,3442.7688,3473.0
2019-08-30,3362.2790334177366,3349.138916015625,3464.08623153603,3454.1464077194487,3444.2337382833316,3447.1086,3440.5550861272204,3436.4970570492296,3352.285461078428,3436.514735791768,3452.051,3455.251,3435.994,3436.0
2019-09-02,3354.805187630913,3343.02490234375,3447.3362982167077,3442.7874760543305,3436.0555688356917,3439.872,3438.4586461785193,3438.9911039055564,3355.651616583786,3439.021844490043,3448.9666,3455.8438,3454.4153,3439.0
2019-09-03,3363.7871126042055,3353.13623046875,3437.8895013863958,3444.506962416934,3444.427338454314,3448.265,3446.915248763785,3447.584694774726,3357.338635409912,3447.6314941779274,3447.2146,3468.4702,3483.0056,3448.0
2019-09-04,3360.689737592514,3349.652099609375,3442.384780052621,3439.8858884848783,3453.940902724577,3459.5806,3446.561062761935,3436.8411389564053,3375.1280075987606,3436.878941926901,3431.4004,3453.2676,3479.6843,3437.0
2019-09-05,3358.080317101931,3348.02880859375,3422.085404984934,3426.475665693489,3427.8841046681873,3422.3894,3413.5084420740886,3400.5049557211773,3358.552863882312,3400.5157652702287,3445.674,3439.8262,3472.8787,3399.89990234375
2019-09-06,3354.0448894779915,3344.5908203125,3391.3710996226137,3402.026732951907,3400.213269227944,3395.3662,3385.968291511124,3375.195317128687,3380.9702050862697,3375.199449087462,3411.7556,3438.5244,3439.7754,3374.60009765625
2019-09-09,3351.0954450516624,3338.962158203125,3337.811559763741,3360.303195493365,3372.0808222458622,3355.1428,3335.1052009023438,3303.543519058751,3363.3649884841398,3303.517623579175,3396.6658,3401.3745,3422.544,3302.10009765625
2019-09-10,3361.482791419687,3349.297119140625,3311.6202088404098,3320.1075936649772,3349.483564280803,3346.5813,3325.4084976996114,3303.265465615266,3339.2328146964637,3303.268761583071,3349.7996,3362.1133,3416.4282,3303.0
2019-09-11,3359.7118564996,3346.061767578125,3308.487310069323,3319.48846562503,3351.4497361581784,3350.8787,3355.269036481912,3359.1628466931197,3329.8861919207425,3359.239794152238,3314.905,3332.3123,3386.2017,3360.800048828125
2019-09-12,3358.339497281689,3344.709228515625,3351.7773092734724,3361.943064894776,3352.602710685536,3348.2366,3363.925167626441,3373.173423671611,3318.2193715802105,3373.2288651291997,3352.4343,3342.9358,3391.557,3374.0
2019-09-13,3355.4453433471226,3341.560546875,3375.8773499561566,3365.990565693179,3331.336918904419,3325.7244,3342.7350729855307,3353.7184772926894,3305.1695317998456,3353.7340962925878,3360.5881,3367.2178,3372.137,3353.39990234375
2019-09-16,3355.3347419843176,3336.881103515625,3361.1955219439596,3352.116414902231,3350.92056339857,3351.6902,3352.9255405877516,3355.075931624553,3297.280590551285,3355.101835468562,3368.382,3357.4077,3374.0615,3355.10009765625
2019-09-17,3366.4850406660826,3347.549560546875,3357.7433719660166,3360.014327661945,3360.4355818053373,3364.5686,3359.784265353609,3361.744044470418,3290.507370629421,3361.7798016113607,3372.8105,3379.08,3404.2258,3362.0
2019-09-18,3365.397011264936,3344.65185546875,3368.0933221656574,3362.7719282847697,3354.9087714926327,3356.374,3366.317991000167,3377.2030547395357,3305.351708336592,3377.253380946468,3351.9219,3366.9639,3394.8604,3377.800048828125
2019-09-19,3364.6367782058273,3343.638671875,3371.148896771943,3367.9185455124757,3354.9087714926327,3356.374,3363.318586642671,3371.729936633553,3296.8580812430955,3371.7727160281975,3376.0813,3361.69,3401.4983,3372.0
2019-09-20,3362.2939563429927,3340.828857421875,3377.453666619065,3371.389974765374,3354.9087714926327,3356.374,3365.480959668112,3376.2087445946077,3303.847468695026,3376.247614768811,3372.0657,3384.4512,3380.2236,3376.39990234375
2019-09-23,3363.5715673179757,3337.142333984375,3384.917111414208,3377.6794404057387,3381.519540290758,3378.6365,3391.4409210681206,3403.089996367422,3313.022598067861,3403.1450331106835,3390.928,3387.479,3389.0642,3403.699951171875
2019-09-24,3375.1252569454787,3348.12841796875,3417.3987377743297,3404.7559958834827,3417.499971114817,3422.145,3425.6361899128456,3433.2743803646563,3316.7489474516597,3433.3354782879605,3417.2766,3419.6838,3433.5708,3434.0
2019-09-25,3374.422276028158,3345.539794921875,3436.1176448266333,3427.5638554712946,3420.3209043088286,3420.003,3426.153068275221,3432.7238622839836,3324.894957160011,3432.7713272867904,3412.7014,3428.477,3435.212,3433.0
2019-09-26,3374.0329474744813,3344.82568359375,3437.3436907914647,3431.8026084170283,3419.9747226858353,3423.499,3425.989242737328,3430.882419896189,3335.5635670820557,3430.922496567224,3430.9976,3425.7363,3447.657,3431.0
