Ridge_forecast,Lasso_forecast,GradientBoostingRegressor_forecast,XGBRegressor_forecast,RNN_forecast,LSTM_forecast,BidirectionalLSTM_forecast
3175.1743614506704,3172.2181287479443,3125.2935467614548,3132.5185546875,3238.52490234375,3149.21728515625,2999.535888671875
3176.0604907579773,3185.8343531242726,3134.108384196617,3148.482666015625,3245.269775390625,3153.8974609375,2999.681884765625
3181.5628939735575,3200.8018024306357,3134.108384196617,3153.949951171875,3246.8642578125,3156.218994140625,3000.826904296875
3187.5063173525728,3196.633661809653,3133.75574700087,3153.17822265625,3247.326904296875,3153.88232421875,3001.94775390625
3170.748086220548,3121.3406198223156,3131.7390951861466,3144.3369140625,3242.3466796875,3149.33544921875,3003.921875
3160.8852549168996,3172.7242342341933,3131.7390951861466,3142.90283203125,3229.710693359375,3143.22900390625,3000.412109375
3153.917256996562,3197.731731183182,3121.092748695735,3125.559814453125,3229.557861328125,3138.9306640625,2993.68212890625
3194.804712145277,3189.95962957547,3134.108384196617,3149.7412109375,3232.79541015625,3139.44970703125,2999.198974609375
3190.3201093574617,3190.2154714273447,3135.5872560561197,3155.583984375,3234.57958984375,3148.6923828125,3002.372802734375
3178.3144134401473,3146.925118991353,3135.9398932518666,3155.724365234375,3251.726318359375,3155.72119140625,3006.729736328125
3197.5835459454097,3241.383129605013,3135.9398932518666,3153.949951171875,3240.127685546875,3162.408935546875,3007.257568359375
3211.989571786651,3252.110610616504,3247.893674374294,3266.2734375,2940.321044921875,3237.103759765625,2907.204833984375
3265.497607339236,3264.795045833412,3279.8413811107284,3295.83984375,2946.513916015625,3248.173583984375,3203.11376953125
3249.98650402099,3236.0982004425055,3271.040620299318,3289.514404296875,2956.132080078125,3251.12548828125,2784.01318359375
3234.1095694200567,3210.395500200853,3226.222331740402,3217.95654296875,2959.024658203125,3252.286865234375,3049.984619140625
3207.6271909235206,3197.1121456467677,3204.269892063988,3195.791259765625,2966.544677734375,3260.98388671875,2835.673583984375
3175.8042332672585,3172.1976931942295,3179.9625313049655,3179.256103515625,2970.912841796875,3263.647216796875,2942.055419921875
3166.9954164361366,3168.745872974539,3179.9625313049655,3174.880615234375,2956.282958984375,3269.500732421875,3176.322021484375
3167.8884128659183,3183.8613678630422,3164.2669228001996,3154.287841796875,2953.8505859375,3273.765869140625,2934.781005859375
3166.0550734007347,3145.2456649453466,3176.706442871309,3165.5859375,2941.928466796875,3275.234619140625,3200.362060546875
3176.8381915831037,3188.6776801580704,3173.417431151482,3179.734375,2951.101806640625,3263.024169921875,3190.142822265625
3165.12711180152,3183.9201332870084,3173.167075779685,3186.87890625,2946.007080078125,3251.17724609375,3194.9609375
3178.377878277694,3167.084969445966,3174.7716541773725,3185.46142578125,2945.813720703125,3246.510986328125,3187.445556640625
3165.816671585593,3177.88197073505,3178.4822055955538,3173.97021484375,2940.112060546875,3235.021728515625,2926.561767578125
3175.134837380082,3192.8267668113235,3191.273805844342,3173.2578125,2936.08447265625,3229.972900390625,3186.292724609375
3195.7626422406743,3188.064305614383,3178.5165139347237,3175.378173828125,2933.039794921875,3233.8125,2949.37841796875
3195.039690512842,3202.8343509072433,3174.885664748479,3175.81689453125,2935.3134765625,3234.013671875,3058.196533203125
3199.894756648981,3216.8115165303984,3198.9683930674823,3192.0302734375,2933.214599609375,3235.389892578125,3032.419677734375
3232.0690863095197,3267.51950927349,3192.0412198086856,3192.1572265625,2943.253173828125,3242.446533203125,3046.169677734375
3266.325746621228,3291.6491774745423,3280.7979101207534,3278.728271484375,2947.951416015625,3252.927001953125,2879.087890625
3295.5036764508864,3284.9163535493058,3292.6770936277844,3283.707275390625,2965.482666015625,3262.322021484375,2895.7119140625
3291.1922170655234,3293.3520450893097,3272.658103345677,3267.900146484375,2977.682373046875,3269.220947265625,2796.84130859375
3279.0436577688747,3282.007681175973,3272.5529696169306,3267.900146484375,2988.0556640625,3275.91845703125,2806.050048828125
3272.7650074015346,3273.031607561908,3276.783733243017,3276.09423828125,2996.9736328125,3289.240478515625,2823.734130859375
3254.8927226254796,3245.1793687961504,3268.179142460947,3258.3349609375,3003.474365234375,3303.160400390625,2828.29296875
3250.2364499920313,3245.9996511927434,3238.9837131158943,3214.52685546875,3001.967529296875,3314.30224609375,2979.406494140625
3235.5623613835223,3244.9691919535285,3235.3528639296496,3237.771240234375,3002.238037109375,3325.923583984375,2974.15087890625
3231.9912611386867,3235.035539420492,3221.848504584418,3237.771240234375,3002.90380859375,3331.82666015625,3030.533935546875
3227.9320000230473,3242.8979158748457,3230.7934787727945,3258.5166015625,3004.52197265625,3326.7958984375,3264.377197265625
3210.5796676439004,3191.3362647986937,3236.3339618250056,3249.147216796875,3003.822021484375,3317.793212890625,3145.532470703125
3197.461570633814,3179.1371505889306,3189.520724392625,3209.324951171875,2996.663330078125,3308.8193359375,3236.504150390625
3155.613942287764,3160.4399708479955,3198.2479011231867,3196.322265625,2987.871826171875,3289.963134765625,3244.147216796875
3140.335996197759,3132.732088701128,3194.6308828418437,3191.294921875,2973.705810546875,3280.741455078125,3205.74853515625
3126.3397210623825,3135.0025225767345,3174.525725756003,3188.731201171875,2958.798095703125,3266.2109375,3216.25439453125
3128.6889559914434,3145.0952536187447,3158.8987724463886,3179.66796875,2943.7314453125,3253.9853515625,3189.381591796875
3143.7858977186365,3137.0113806028107,3140.4192700144918,3161.02392578125,2932.6513671875,3247.109619140625,3164.132568359375
3132.5645302645353,3130.019984940132,3136.8165666588425,3151.87158203125,2928.333740234375,3233.029541015625,3183.279052734375
3114.5839617700826,3115.0881675178402,3143.316017440682,3153.7265625,2918.258056640625,3214.425537109375,3141.51318359375
3112.4401882783304,3129.877577187153,3143.4115321589657,3153.234375,2913.468505859375,3202.779541015625,3126.929443359375
3114.3038537911416,3121.014444491518,3121.000532443404,3116.337646484375,2901.779052734375,3195.072509765625,3145.651123046875
3128.022131455225,3124.2527014568473,3123.8235105602603,3122.07763671875,2895.976318359375,3191.3876953125,3024.090087890625
3122.8558561416503,3134.4754246894295,3125.904114088277,3119.4521484375,2890.310546875,3187.26220703125,2904.18359375
3132.9770712168843,3148.8347988566834,3125.904114088277,3119.4521484375,2887.710693359375,3187.903564453125,2913.7890625
3147.0202357020207,3168.772220428154,3130.586186260222,3122.718017578125,2889.297607421875,3189.1044921875,2902.174072265625
3138.400396575873,3112.4541866542872,3130.4906715419384,3123.393310546875,2893.959228515625,3188.187255859375,2904.58642578125
3145.7914444007833,3154.720613142455,3131.139541672209,3123.7763671875,2894.259521484375,3185.567626953125,2869.609130859375
3131.649453114005,3159.3679312624986,3160.410613553478,3147.979736328125,2893.751708984375,3185.68115234375,2841.759033203125
3157.048695468213,3160.944373445916,3151.5021897109546,3143.113037109375,2895.542236328125,3195.898193359375,2976.028076171875
3145.703768298847,3131.270537013706,3125.6913138760697,3125.47802734375,2898.049560546875,3198.243896484375,2934.925537109375
3120.7393834024087,3087.3628273449917,3127.5086924859643,3123.862548828125,2898.326171875,3196.447509765625,2907.175537109375
3098.459691282794,3085.0838368498657,3113.754437430617,3119.76708984375,2892.37109375,3195.484619140625,2874.007080078125
3059.623907570347,3048.2999845844383,3072.4925202042887,3080.145263671875,2888.81298828125,3187.943603515625,2907.230712890625
3072.584616491404,3103.6264642236415,3058.448611140988,3063.631103515625,2875.632568359375,3182.4287109375,3099.122314453125
3087.4342539792015,3114.7963407853345,3084.4178768701313,3096.529541015625,2870.967041015625,3174.048095703125,2931.970947265625
3110.7425494567615,3074.949429203854,3087.1996828511305,3094.22314453125,2862.406982421875,3178.37890625,3093.23779296875
3117.3839637848364,3135.5363196398207,3077.456435158854,3089.96240234375,2868.0986328125,3163.976806640625,2880.880615234375
3108.3603435978666,3123.9585298534253,3120.5559624657953,3133.772705078125,2869.94287109375,3153.993896484375,3117.050537109375
3136.897012130697,3134.885591962449,3125.904114088277,3138.244140625,2871.61767578125,3157.979736328125,3024.137451171875
3129.331449855632,3148.813801778218,3133.0816159891515,3138.487060546875,2872.984130859375,3151.552490234375,2770.433837890625
3142.1584916883667,3131.0793981763304,3130.4906715419384,3133.617431640625,2869.537353515625,3156.255615234375,3031.623779296875
3147.7855938687976,3129.699179293078,3126.2883139210567,3135.388427734375,2875.2685546875,3166.42919921875,2726.428955078125
3119.8963769714937,3114.098849541609,3125.904114088277,3134.002197265625,2876.2939453125,3170.5517578125,2838.68701171875
3111.397368908419,3109.0457218588576,3125.904114088277,3127.078857421875,2878.13134765625,3175.847900390625,3096.943603515625
3108.757241113467,3121.8853852124225,3115.5494941283755,3118.740478515625,2881.12060546875,3179.695556640625,2890.490966796875
3101.432982191397,3079.291107301105,3118.524193229143,3111.786865234375,2872.675537109375,3184.08056640625,3116.822021484375
3104.508924606396,3097.501518333205,3107.707582339804,3106.23095703125,2877.396484375,3181.099853515625,2907.616943359375
3078.5154440469205,3079.097490906282,3084.3223621518478,3093.685546875,2871.7197265625,3172.566162109375,2905.942138671875
3077.6304814969944,3069.0933952968585,3077.0722353260744,3081.3896484375,2868.277099609375,3170.673095703125,3109.561767578125
3061.387403529537,3079.9062542360766,3061.271075272908,3057.68408203125,2863.947021484375,3158.55908203125,2890.583251953125
3075.043543611012,3093.8553255611673,3068.1543006570723,3071.72265625,2857.685791015625,3153.507080078125,3105.917724609375
3094.610172456089,3091.1643341123977,3066.501354517072,3062.684814453125,2853.402587890625,3152.53173828125,3103.758544921875
3090.2851753098294,3094.934617216682,3076.7554639348677,3086.356201171875,2854.7197265625,3147.8818359375,2860.393310546875
3088.8151294004297,3103.5913576096987,3075.978808090619,3077.58935546875,2851.238525390625,3143.589599609375,3025.623291015625
3097.661753164063,3115.459279512271,3079.3869492470635,3079.7646484375,2856.447265625,3142.81591796875,2836.46240234375
3098.986392316593,3091.828657088046,3079.9294919869644,3079.31591796875,2852.705810546875,3144.74755859375,2854.606689453125
3133.0428605061456,3176.3401151661833,3114.7707318077314,3126.984130859375,2858.525634765625,3145.04541015625,2819.739501953125
3138.4710369238037,3147.045305639143,3125.764135762053,3120.726318359375,2860.35693359375,3154.094970703125,2825.166259765625
3160.2916780351175,3144.0115105639156,3123.751695878397,3118.07470703125,2870.678466796875,3165.302734375,2796.61279296875
3127.377384356435,3139.981516536807,3114.815691405645,3113.745849609375,2876.4140625,3165.40478515625,2713.144775390625
3125.173737009909,3120.14450586257,3143.4669505802167,3141.324951171875,2883.969482421875,3168.527099609375,2887.2900390625
3108.5815038827855,3082.008716024507,3114.6919584314533,3110.377197265625,2881.859375,3178.271240234375,2891.034423828125
3082.65819498319,3095.9455440381566,3113.5237333785076,3121.488525390625,2882.282958984375,3177.086181640625,2812.470703125
3075.593913197116,3087.3417559217337,3106.229955271569,3093.02587890625,2870.458740234375,3180.794921875,3116.271484375
3084.1221426257316,3086.0073712676253,3076.8509786531513,3086.576171875,2873.600830078125,3184.418212890625,2841.48291015625
3060.5346236024952,3039.2421203917233,3062.3813493046655,3053.3828125,2861.983642578125,3173.400634765625,3105.533935546875
3082.6156111537716,3125.385675339117,3066.2499554162123,3071.064697265625,2868.161865234375,3162.480712890625,3111.66796875
3103.9843154702694,3153.3115032709425,3079.9294919869644,3086.10107421875,2859.972412109375,3157.6259765625,3060.791259765625
3169.160283485448,3194.065498929425,3122.1471174807098,3126.53369140625,2868.306640625,3165.458740234375,3120.537841796875
3178.87075802475,3189.3660349449196,3123.849506477907,3124.561279296875,2875.9423828125,3162.443603515625,2836.527587890625
3193.7687271425057,3183.4801464314255,3170.11303353888,3162.896484375,2888.9853515625,3163.73974609375,2830.563232421875
3171.775315875185,3143.4716398291816,3171.712113488472,3170.51953125,2892.446533203125,3167.623046875,2718.4736328125
3140.2020859544195,3139.4752829240874,3151.4879750519876,3153.803955078125,2904.096923828125,3169.41064453125,2728.789306640625
3117.5519173477323,3121.1412309653456,3148.529557382475,3140.53759765625,2894.948486328125,3182.8134765625,2843.219970703125
3123.4872912476353,3130.845571407042,3118.705130089219,3117.882568359375,2896.76123046875,3199.125,2822.637939453125
3123.1108931415215,3122.0333811294363,3122.6231668293067,3128.11279296875,2885.285400390625,3214.32568359375,2875.16552734375
3126.7675671293728,3113.056099813082,3126.2883139210567,3132.22265625,2896.296142578125,3214.833251953125,3100.345947265625
3109.2758297372616,3112.982810981435,3137.388673539267,3144.579833984375,2894.515380859375,3204.839599609375,3140.640625
3093.4255654885555,3093.128008874353,3130.008752680133,3127.39013671875,2896.749755859375,3193.25390625,3144.24951171875
3072.576044513026,3058.2807104000744,3095.9024363211215,3096.4248046875,2887.60107421875,3182.488525390625,3130.627685546875
3063.109261504613,3074.517175597011,3064.9220368461074,3065.76708984375,2880.162353515625,3169.6708984375,3090.003173828125
3093.0905796203706,3135.289862042902,3077.456435158854,3080.1875,2866.259033203125,3164.004150390625,3118.673583984375
3134.1636901340758,3159.667481772983,3118.524193229143,3112.204345703125,2865.491943359375,3168.320556640625,3134.85400390625
3163.848081994929,3164.540311256945,3130.4906715419384,3135.441162109375,2869.38330078125,3171.73095703125,2967.428955078125
3157.732858333445,3153.003309038991,3137.5351603327226,3135.712890625,2879.00927734375,3167.74853515625,2857.72412109375
3150.005340693932,3146.0257500140538,3162.0151919511654,3152.83056640625,2886.117431640625,3165.785400390625,2811.995361328125
3145.5897140574525,3148.263141920757,3159.454905286061,3158.694091796875,2890.654541015625,3166.61083984375,2926.301513671875
3150.670150606297,3178.0338491993457,3156.151705604308,3153.584716796875,2892.29443359375,3172.859130859375,2825.873779296875
3182.194359660034,3213.925802074685,3159.768723885651,3152.565185546875,2892.563232421875,3188.478759765625,2977.955078125
3217.182271143956,3232.728547601347,3189.9325228556836,3185.031005859375,2899.491943359375,3208.8203125,2762.93408203125
3214.3851089111645,3182.1870375831454,3229.343634735125,3234.995849609375,2913.416748046875,3223.359375,2797.568359375
3222.676221910792,3248.800274591196,3187.9935958933947,3195.617431640625,2932.523193359375,3224.641845703125,2809.089599609375
3214.982458064865,3234.555338472553,3228.661110024478,3227.787841796875,2940.647216796875,3231.557373046875,2871.935791015625
3239.523344509445,3228.708954894067,3228.661110024478,3236.29345703125,2950.915771484375,3244.432861328125,2882.727294921875
3234.0570512008917,3261.6790229934936,3234.0126497672068,3254.4345703125,2953.77685546875,3252.306640625,2769.958251953125
3245.7434664325647,3240.2641185845728,3263.647867435707,3265.016357421875,2961.118408203125,3263.654541015625,2910.637939453125
3263.549879782978,3251.386186379668,3229.8531809266465,3233.094482421875,2967.77099609375,3280.42578125,2808.873291015625
3254.8824648627688,3288.2314621466735,3288.636786231929,3290.52294921875,2980.758544921875,3285.075927734375,2814.2294921875
3277.2757275189565,3290.8540036061236,3293.6898735140217,3292.626708984375,2985.53369140625,3295.002685546875,3136.672607421875
3285.0456215502245,3274.040369187994,3277.3972471364423,3268.396240234375,2999.250244140625,3305.564697265625,2829.071044921875
3276.7863342864766,3278.7186877146446,3283.1071054672957,3278.630126953125,2999.441162109375,3308.409912109375,2964.803466796875
3287.045084233579,3300.7625762302355,3288.3201035953325,3298.220947265625,3010.615478515625,3313.224365234375,2983.860595703125
3287.638725025634,3284.6269814274706,3290.318505541502,3297.4658203125,3015.516357421875,3323.812744140625,2949.222412109375
3285.8846680541315,3286.2410731243576,3270.7490795504896,3278.49560546875,3017.368896484375,3330.02880859375,2968.678955078125
3284.7044312265007,3305.777000047046,3292.2506783681865,3304.966796875,3022.700439453125,3333.05126953125,2960.5517578125
3307.315847273475,3319.7943130652798,3303.2281888746415,3306.505126953125,3025.4755859375,3342.85205078125,2963.003173828125
3335.8646226978094,3349.6598138962104,3330.4310203407654,3330.82958984375,3033.007080078125,3351.16162109375,2959.692138671875
3319.2089170409604,3301.136659623496,3329.722286723199,3323.82958984375,3042.7939453125,3353.880615234375,3042.84521484375
3339.4623972256704,3374.4216076057196,3343.4071786956165,3348.383056640625,3049.723876953125,3356.464599609375,3175.9501953125
3328.3402428645068,3327.4701988737047,3344.912496015548,3340.920166015625,3052.912841796875,3362.8251953125,2986.3447265625
3364.585817296071,3357.1644852466247,3351.96282430522,3374.3984375,3062.244384765625,3372.162353515625,3046.324951171875
3324.5750410200935,3321.937870980318,3343.9744062672276,3349.22119140625,3065.145751953125,3375.394287109375,2891.025634765625
3340.524671235207,3349.779854980939,3343.0038866757277,3357.6865234375,3070.094482421875,3381.3779296875,3065.726318359375
3336.255002172012,3361.7843597172046,3335.0900363567953,3346.89794921875,3067.9365234375,3392.79248046875,2961.8232421875
3334.446933981964,3304.9492252694686,3320.848757562567,3341.0537109375,3079.621826171875,3398.257080078125,3066.915771484375
3347.7754692789695,3371.490206566237,3301.610536217156,3332.88818359375,3074.497802734375,3399.384033203125,3087.427978515625
3341.8400234446885,3371.8175790735017,3299.357174236748,3309.4453125,3085.300537109375,3398.092529296875,3146.659912109375
3349.421301501634,3303.4499983329274,3324.6705606668506,3343.03466796875,3078.052734375,3410.652099609375,3342.94482421875
3299.6004904974184,3286.1569270247633,3294.887331763505,3298.71826171875,3089.52099609375,3398.687744140625,2920.134033203125
3263.1456502897995,3266.1551482458285,3293.869117474092,3304.08935546875,3073.822021484375,3388.947265625,3320.60107421875
3263.678999830401,3250.0338510295765,3271.0043954594043,3295.501953125,3067.263427734375,3389.776123046875,3111.105712890625
3244.428523819073,3253.952090406177,3220.749942448901,3237.8154296875,3054.757568359375,3376.895751953125,3073.893798828125
3247.8860931397603,3264.8575103741036,3254.215806419744,3279.12744140625,3041.531494140625,3366.558349609375,3269.8955078125
3260.6900199493834,3265.9082087787606,3259.36440842012,3287.8134765625,3037.724609375,3361.322021484375,3218.921630859375
3251.1443435593724,3231.9929993849596,3277.6669988283206,3278.7685546875,3028.61279296875,3354.1884765625,3287.044677734375
3259.867408844244,3286.859922268593,3218.2675224049153,3237.80029296875,3030.159912109375,3331.528564453125,3257.283935546875
3249.4669710574285,3253.1103347361636,3260.6156568862366,3283.09912109375,3025.25,3321.490478515625,3187.640869140625
3261.3162259138444,3248.2240373180534,3270.5642694358885,3286.123046875,3016.525390625,3323.045654296875,3249.268310546875
3211.740529825633,3188.41175321963,3216.229528423468,3256.35693359375,3008.272216796875,3311.460205078125,2969.316650390625
3196.6511430247742,3184.9027455766786,3161.4148653661605,3192.645751953125,3000.96728515625,3306.4638671875,3172.929443359375
3184.6104289013037,3197.191853747097,3174.9567740432985,3203.50927734375,2986.72900390625,3299.8857421875,2989.093505859375
3185.202911663447,3188.0253808833236,3160.7431568103275,3195.456787109375,2981.015380859375,3295.122314453125,3246.27734375
3185.9491557794036,3182.999488381625,3179.496302865904,3209.947998046875,2968.73193359375,3288.365478515625,3220.84814453125
3183.0158157040073,3196.252809583884,3191.9498435009937,3220.864990234375,2967.972412109375,3277.48095703125,2995.6572265625
3196.9371451428133,3210.817102551156,3195.8473061581403,3181.499267578125,2957.698486328125,3270.810791015625,3198.194580078125
3209.66722452834,3207.9352048651667,3218.375376558526,3230.94287109375,2966.269775390625,3261.909912109375,3202.361572265625
3188.0871468372184,3164.5799065510832,3204.8957369688974,3219.888916015625,2958.27099609375,3254.451416015625,3200.250244140625
3184.9831293912084,3208.481297541653,3198.1576317782124,3213.45751953125,2955.788330078125,3247.08544921875,2946.6943359375
3180.2614968504326,3194.0078505588385,3193.807882761321,3198.185791015625,2946.287841796875,3248.166748046875,2931.712646484375
3207.631407173871,3206.874476428636,3187.67692814929,3181.814697265625,2947.5859375,3254.540771484375,2979.050048828125
3205.912814690464,3207.1126491999617,3202.599242253727,3214.9755859375,2947.507568359375,3251.90771484375,2891.9111328125
3211.9023293290743,3215.881304481228,3193.7123680430373,3195.1669921875,2949.561279296875,3254.88671875,2976.636474609375
3205.2557080741517,3204.0215066019077,3205.8950679021887,3219.78369140625,2950.200439453125,3258.941162109375,2891.07861328125
3199.2579667215828,3207.143174196853,3193.807882761321,3194.84619140625,2957.147216796875,3256.786865234375,2931.74560546875
3199.697403336689,3207.145715356071,3193.7123680430373,3185.475830078125,2954.323974609375,3256.076416015625,3063.716064453125
3204.002131920286,3188.1030767300176,3183.3938544174953,3187.321044921875,2957.601318359375,3258.556396484375,2943.574951171875
3193.6436036673263,3197.911047107878,3190.5912811336952,3199.321044921875,2949.891357421875,3261.432373046875,2950.34912109375
3180.417241411151,3183.0593859957276,3193.7123680430373,3199.472412109375,2954.3671875,3259.727294921875,2963.2548828125
3177.211947229736,3172.070647834265,3187.7724428675733,3186.5595703125,2949.838134765625,3261.16162109375,2997.072021484375
3152.934968785394,3133.977437880803,3172.062813798827,3174.2314453125,2947.572509765625,3254.69775390625,2958.578125
3157.9019840178253,3171.843032606255,3167.490087250067,3179.083251953125,2941.506103515625,3248.170166015625,3192.105224609375
3159.2385880247753,3184.4097626068574,3170.4582354011395,3183.111572265625,2935.771728515625,3242.2470703125,3142.708251953125
3188.40466092969,3197.821482067962,3172.062813798827,3181.404296875,2934.673095703125,3245.008544921875,3168.21533203125
3191.3663594250634,3197.902398264206,3199.063907785766,3206.374755859375,2933.958251953125,3240.002197265625,2986.2744140625
3213.696635021353,3236.633468060994,3198.9683930674823,3197.21044921875,2940.216064453125,3237.6162109375,2954.386474609375
3246.1776461808804,3270.900433604316,3249.032543686158,3266.8857421875,2943.257568359375,3241.16845703125,2927.214599609375
3273.5461612806794,3295.6642011211675,3280.7979101207534,3299.8896484375,2957.632568359375,3247.40087890625,2891.887451171875
3288.3186887222414,3289.706500203632,3277.914128370122,3273.03271484375,2965.134765625,3255.86865234375,2974.006591796875
3309.1441575616404,3337.547464201974,3275.1923963480367,3277.510498046875,2980.451416015625,3264.783935546875,2793.501220703125
3342.0178057413473,3381.4957023548063,3320.960449539661,3323.156005859375,2990.841064453125,3280.8017578125,2802.089111328125
3410.9169440071682,3452.2690175782113,3330.8809755390957,3340.43994140625,3017.544677734375,3307.22265625,2826.111572265625
3430.0847415514004,3424.960296012128,3381.3681758196494,3375.24169921875,3040.153076171875,3338.043212890625,2853.256103515625
3445.3412049387616,3444.7596915587287,3381.3681758196494,3360.40234375,3067.375244140625,3351.1748046875,2827.848388671875
3396.0541480744364,3366.4816167720887,3381.4636905379325,3353.978515625,3084.428466796875,3370.625244140625,2826.891357421875
3387.8163965040517,3392.8636587758024,3375.3150002351417,3341.93994140625,3106.55517578125,3376.038818359375,2876.884033203125
3384.0802488070767,3427.5300095651123,3381.594968495426,3368.4970703125,3108.289794921875,3418.623779296875,2907.025634765625
3405.606425965378,3393.6383291977213,3377.9641193091816,3369.22314453125,3119.8857421875,3447.72119140625,3098.686279296875
3424.638428180344,3445.740729594226,3371.120115304469,3339.9814453125,3119.060302734375,3469.24365234375,2928.711181640625
3417.526138654656,3437.083743612154,3344.18516097728,3313.771484375,3135.57275390625,3474.3388671875,3235.049560546875
3443.354064475808,3439.393077150767,3341.9537656349935,3305.728759765625,3145.04150390625,3483.591796875,3402.326416015625
3427.1883491888666,3426.976932862213,3344.564443567479,3301.5576171875,3162.415283203125,3475.236572265625,3010.55126953125
3415.5461774338414,3419.192365079339,3341.9537656349935,3298.93212890625,3157.662841796875,3472.163330078125,3408.71533203125
3393.9460539975544,3377.354355229972,3340.9335943812343,3298.93212890625,3158.168701171875,3474.633544921875,3213.211669921875
3374.377327184378,3374.028152561024,3341.029109099518,3296.671142578125,3149.8134765625,3476.578369140625,3078.083251953125
3329.146365838554,3290.6024709920907,3340.9335943812343,3311.88330078125,3139.265625,3474.125732421875,3354.843017578125
3365.5263967891287,3429.9982762346967,3341.505129524607,3315.400390625,3138.336669921875,3469.615966796875,3127.7646484375
3393.0229363686135,3458.273480991285,3340.9335943812343,3320.7314453125,3124.208251953125,3465.472412109375,3417.887939453125
3476.286003827926,3472.6999301985793,3341.9537656349935,3305.35595703125,3139.683837890625,3479.59619140625,3380.237548828125
3452.782017906389,3436.0845765402023,3342.049280353277,3298.93212890625,3146.845947265625,3468.912353515625,3172.407470703125
3438.435867848092,3438.9289256119896,3353.1871103617946,3312.819580078125,3159.947265625,3458.9638671875,3160.698486328125
3431.666874199374,3447.841075646847,3344.564443567479,3302.714111328125,3158.577880859375,3459.678955078125,3131.423095703125
3426.314389626762,3436.9869612908255,3340.9335943812343,3300.088623046875,3167.841064453125,3463.483642578125,2986.093994140625
3416.15339542585,3400.111463839819,3340.9335943812343,3300.088623046875,3151.679443359375,3475.047607421875,3167.477294921875
3392.035001464612,3374.781048843464,3347.8731131042305,3299.996826171875,3156.527587890625,3484.931396484375,2965.517333984375
3343.4926576988673,3302.6594061473384,3370.3729405453473,3344.962890625,3138.748291015625,3494.42919921875,3133.687255859375
3309.7033021513366,3303.0792745914746,3338.8741705565494,3316.556884765625,3146.662353515625,3478.24560546875,3417.19384765625
3300.8561799097006,3360.3160655048428,3305.89193821518,3297.8505859375,3129.91015625,3472.131103515625,3369.5263671875
3343.3048371306018,3373.7321837788054,3305.89193821518,3297.2353515625,3119.532470703125,3460.977294921875,3369.53955078125
3365.283766945012,3353.4174699497303,3310.5032714745184,3300.385009765625,3110.763427734375,3447.0751953125,3382.24072265625
3355.4748681963247,3355.007248939682,3320.8819742171295,3317.78466796875,3112.07275390625,3428.55712890625,3371.7001953125
3353.145477860919,3361.861673932524,3344.5553501301074,3325.394775390625,3110.570556640625,3416.66650390625,3369.819580078125
3355.7732867209907,3377.5854334015908,3339.1585005139727,3317.29443359375,3110.77880859375,3410.707275390625,3124.15625
3359.318169143166,3371.9253859443174,3337.02261988997,3319.626953125,3102.974853515625,3406.386962890625,3148.889892578125
3369.669267261068,3376.281189228904,3338.4948879663502,3321.256591796875,3099.725341796875,3409.190673828125,3045.876220703125
3385.1791070408126,3403.3949704946403,3373.5289924231097,3349.193359375,3095.835693359375,3418.41796875,2952.653564453125
3412.7287914951844,3433.6294145765746,3377.907016368476,3356.412841796875,3103.377197265625,3428.8046875,3034.4453125
3423.46264183301,3432.8439856192795,3341.9537656349935,3321.351806640625,3116.951171875,3436.74560546875,3086.14111328125
3426.676123112886,3430.8975670456434,3344.0896462589967,3306.512451171875,3127.43115234375,3441.010498046875,3052.327880859375
3424.676305001998,3442.80680856738,3342.049280353277,3300.088623046875,3132.358642578125,3446.22998046875,2987.20703125
3414.008043746477,3400.9175972586104,3340.9335943812343,3300.46142578125,3140.276611328125,3455.24560546875,3009.852783203125
3423.313404631785,3420.8277135464573,3355.428551396805,3283.681396484375,3145.0322265625,3461.88037109375,3012.300537109375
3407.5570622338732,3423.6668507601476,3351.79770221056,3324.026123046875,3145.821533203125,3468.04345703125,3249.763427734375
3430.003113903652,3438.297259839173,3351.79770221056,3315.610595703125,3147.043701171875,3480.788818359375,3131.796142578125
3433.987122948244,3443.826447608569,3351.8932169288437,3309.186767578125,3150.542724609375,3488.620849609375,3106.43017578125
3428.01342623092,3405.8846316981194,3351.79770221056,3307.242431640625,3157.6220703125,3489.665283203125,3191.337890625
3432.602608155018,3438.709378901212,3355.428551396805,3309.55126953125,3161.521484375,3487.4970703125,3143.82421875
3423.992589406544,3447.7889019880636,3351.79770221056,3324.026123046875,3163.827880859375,3484.63134765625,3115.5068359375
3451.556740728024,3463.759837947238,3351.79770221056,3315.610595703125,3163.436767578125,3490.650390625,3428.0458984375
3456.8677524366867,3464.84239588459,3351.8932169288437,3309.186767578125,3169.1865234375,3492.274169921875,3073.184326171875
3447.797656985074,3415.051436387706,3351.79770221056,3307.242431640625,3168.379150390625,3496.130615234375,3157.422607421875
3419.95230314756,3385.0504135976494,3355.428551396805,3311.812255859375,3171.49755859375,3495.840087890625,3302.882568359375
3403.1852394524726,3449.483631630464,3351.79770221056,3306.92578125,3170.511962890625,3490.645263671875,3143.1748046875
3426.2527465207386,3455.7713854901135,3351.79770221056,3324.026123046875,3164.447509765625,3495.84326171875,3421.026611328125
3461.7542981347633,3455.868047425212,3351.8932169288437,3315.610595703125,3168.437744140625,3505.196533203125,3138.947998046875
